,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,"Serious, Critical",Tot Cases/1M pop,Deaths/1M pop,Total Tests,Tests/1M pop,Population,1 Case every X ppl,1 Death every X ppl,1 Test every X ppl,Region
123,Sri Lanka,3092,43.0,12.0,0.0,2879.0,11.0,201.0,0.0,144,6.0,228052.0,10642.0,21428970,6930,1785748.0,94,Asia
124,Uganda,3037,65.0,32.0,0.0,1489.0,201.0,1516.0,0.0,66,7.0,381749.0,8303.0,45974931,15138,1436717.0,120,Africa
125,Gambia,3029,66.0,96.0,0.0,1032.0,0.0,1901.0,0.0,1248,40.0,13354.0,5500.0,2427782,802,25289.0,182,Africa
126,Lithuania,2929,23.0,86.0,0.0,1857.0,17.0,986.0,5.0,1079,32.0,643704.0,237062.0,2715340,927,31574.0,4,Europe
127,Slovenia,2924,41.0,133.0,0.0,2323.0,27.0,468.0,2.0,1406,64.0,160239.0,77075.0,2078989,711,15631.0,13,Europe
128,Syria,2830,65.0,116.0,4.0,646.0,17.0,2068.0,0.0,161,7.0,0.0,0.0,17571053,6209,151475.0,,Asia
129,Mali,2777,1.0,126.0,0.0,2178.0,9.0,473.0,0.0,136,6.0,39093.0,1921.0,20346106,7327,161477.0,520,Africa
130,Angola,2729,75.0,109.0,1.0,1084.0,13.0,1536.0,24.0,83,3.0,64747.0,1960.0,33032075,12104,303047.0,510,Africa
131,South Sudan,2527,0.0,47.0,0.0,1290.0,0.0,1190.0,0.0,225,4.0,12044.0,1074.0,11216250,4439,238644.0,931,Africa
132,Jamaica,2459,102.0,21.0,0.0,890.0,0.0,1548.0,6.0,830,7.0,59107.0,19945.0,2963429,1205,141116.0,50,North America
133,Estonia,2395,20.0,64.0,0.0,2112.0,24.0,219.0,0.0,1805,48.0,150354.0,113330.0,1326693,554,20730.0,9,Europe
134,Bahamas,2276,59.0,50.0,0.0,801.0,0.0,1425.0,83.0,5778,127.0,11445.0,29056.0,393893,173,7878.0,34,North America
135,Guinea-Bissau,2205,0.0,34.0,0.0,1127.0,0.0,1044.0,5.0,1116,17.0,1500.0,759.0,1975718,896,58109.0,1317,Africa
136,Benin,2145,0.0,40.0,0.0,1738.0,0.0,367.0,0.0,176,3.0,118206.0,9709.0,12175480,5676,304387.0,103,Africa
137,Iceland,2116,9.0,10.0,0.0,2007.0,10.0,99.0,0.0,6194,29.0,217282.0,636019.0,341628,161,34163.0,2,Europe
138,Aruba,2104,98.0,10.0,0.0,857.0,89.0,1237.0,7.0,19692,94.0,21523.0,201441.0,106845,51,10685.0,5,North America
139,Jordan,2097,63.0,15.0,0.0,1564.0,56.0,518.0,3.0,205,1.0,839241.0,82113.0,10220604,4874,681374.0,12,Asia
140,Sierra Leone,2028,6.0,71.0,1.0,1594.0,0.0,363.0,0.0,253,9.0,0.0,0.0,8004158,3947,112735.0,,Africa
141,Yemen,1962,4.0,570.0,4.0,1160.0,29.0,232.0,0.0,66,19.0,120.0,4.0,29935468,15258,52518.0,249462,Asia
142,Malta,1909,26.0,12.0,0.0,1453.0,53.0,444.0,0.0,4321,27.0,192509.0,435787.0,441750,231,36813.0,2,Europe
143,Trinidad and Tobago,1797,38.0,27.0,5.0,685.0,9.0,1085.0,6.0,1283,19.0,23934.0,17092.0,1400283,779,51862.0,59,North America
144,New Zealand,1752,14.0,22.0,0.0,1598.0,13.0,132.0,10.0,350,4.0,766626.0,153261.0,5002100,2855,227368.0,7,Australia/Oceania
145,Botswana,1724,0.0,6.0,0.0,493.0,0.0,1225.0,1.0,731,3.0,116728.0,49470.0,2359585,1369,393264.0,20,Africa
146,Réunion,1714,35.0,9.0,0.0,880.0,0.0,825.0,2.0,1912,10.0,35419.0,39512.0,896422,523,99602.0,25,Africa
147,Uruguay,1611,16.0,44.0,0.0,1419.0,10.0,148.0,3.0,463,13.0,175080.0,50371.0,3475842,2158,78996.0,20,South America
148,Georgia,1510,23.0,19.0,0.0,1253.0,13.0,238.0,0.0,379,5.0,370858.0,92998.0,3987805,2641,209884.0,11,Asia
149,Cyprus,1490,2.0,21.0,1.0,1139.0,0.0,330.0,5.0,1233,17.0,286736.0,237190.0,1208886,811,57566.0,4,Asia
150,Togo,1416,16.0,28.0,0.0,1035.0,30.0,353.0,0.0,170,3.0,66141.0,7958.0,8310934,5869,296819.0,126,Africa
151,Latvia,1404,8.0,34.0,0.0,1173.0,10.0,197.0,1.0,746,18.0,253818.0,134837.0,1882408,1341,55365.0,7,Europe
